open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,name,exchange_code,asset_type,price_currency,symbol,exchange,date
234.32,236.17,233.52,234.97,10344866.0,236.17,233.52,234.97,234.32,10344866.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-03-18T00:00:00+0000
235.74,242.33,234.89,239.11,10120588.0,242.33,234.89,239.11,235.74,10120588.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-03-19T00:00:00+0000
236.56,241.76,236.2,239.01,8328513.0,241.76,236.2,239.01,236.56,8328513.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-03-20T00:00:00+0000
237.81,242.3,236.5,241.63,19326865.0,242.3,236.5,241.63,237.81,19326865.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-03-21T00:00:00+0000
245.48,248.69,244.41,248.06,9422650.0,248.69,244.41,248.06,245.48,9422650.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-03-24T00:00:00+0000
249.31,251.82,247.6247,251.13,9287694.0,251.82,247.6247,251.13,249.31,9287694.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-03-25T00:00:00+0000
252.6,254.67,249.78,251.03,12785225.0,254.67,249.78,251.03,252.6,12785225.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-03-26T00:00:00+0000
249.525,250.64,247.18,248.12,8022517.0,250.64,247.18,248.12,249.525,8022517.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-03-27T00:00:00+0000
246.94,249.505,241.11,242.85,11978417.0,249.505,241.11,242.85,246.94,11978417.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-03-28T00:00:00+0000
239.41,245.86,237.3643,245.3,13602996.0,245.86,237.3643,245.3,239.41,13602996.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-03-31T00:00:00+0000
242.62,245.69,240.8818,243.66,8054683.0,245.69,240.8818,243.66,242.62,8054683.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-04-01T00:00:00+0000
241.6,247.245,241.46,245.82,7758750.0,247.245,241.46,245.82,241.6,7758750.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-04-02T00:00:00+0000
234.27,235.14,227.3,228.69,17188471.0,235.14,227.3,227.29,234.27,17188469.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-04-03T00:00:00+0000
215.305,217.7,208.93,210.28,27170689.0,217.7,208.93,210.28,215.305,27170689.0,1.0,1.4,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-04-04T00:00:00+0000
205.77,222.053,202.16,214.44,22914369.0,222.053,202.16,214.44,205.77,22914370.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-04-07T00:00:00+0000
223.52,227.8378,213.25,216.87,19485730.0,227.8378,213.25,216.87,223.52,19485734.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-04-08T00:00:00+0000
212.5,237.48,211.0,234.34,24022350.0,237.48,211.0,234.34,212.5,24022350.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-04-09T00:00:00+0000
230.0,230.3499,220.1,227.11,18896440.0,230.3499,220.1,227.11,230.0,18896440.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-04-10T00:00:00+0000
226.31,238.575,225.0,236.2,20284450.0,238.575,225.0,236.2,226.31,20284450.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-04-11T00:00:00+0000
237.1,239.78,233.6301,234.72,13017824.0,239.78,233.6301,234.72,237.1,13017824.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-04-14T00:00:00+0000
236.1,238.65,232.82,233.13,10912883.0,238.65,232.82,233.13,236.1,10912883.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-04-15T00:00:00+0000
232.0,233.58,227.93,229.61,9322325.0,233.58,227.93,229.61,232.0,9322325.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-04-16T00:00:00+0000
230.8,234.34,230.55,231.96,9557946.0,234.34,230.55,231.96,230.8,9557946.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-04-17T00:00:00+0000
230.63,231.81,226.336,228.99,6500914.0,231.81,226.336,228.99,230.63,8716177.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-04-21T00:00:00+0000
231.98,235.99,231.37,235.59,6611322.0,235.99,231.37,235.59,231.98,10701399.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-04-22T00:00:00+0000
240.22,246.79,240.0,240.88,11483136.0,246.79,240.0,240.88,240.22,14126766.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-04-23T00:00:00+0000
239.74,245.47,237.58,244.64,9046100.0,245.4695,237.58,244.64,239.74,9055197.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-04-24T00:00:00+0000
244.65,245.62,241.75,243.55,8586800.0,245.62,241.75,243.55,244.65,8588564.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-04-25T00:00:00+0000
244.56,246.8437,240.875,243.22,7381781.0,246.8437,240.84,243.22,244.56,7394297.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-04-28T00:00:00+0000
242.19,245.25,241.69,244.62,6091383.0,245.25,241.69,244.62,242.19,7216788.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-04-29T00:00:00+0000
241.21,245.22,238.43,244.62,6962072.0,245.22,238.43,244.62,241.21,12991699.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-04-30T00:00:00+0000
242.84,248.44,242.17,246.89,8669315.0,248.45,242.17,246.89,242.84,8689579.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-05-01T00:00:00+0000
251.26,253.62,249.46,252.51,7163800.0,253.6187,249.4629,252.51,251.26,7165044.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-05-02T00:00:00+0000
251.18,255.14,250.5901,252.56,4610987.0,255.16,250.5901,252.56,251.18,5450744.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-05-05T00:00:00+0000
250.0,252.65,249.0,249.25,4801985.0,252.65,249.0,249.25,250.0,6369934.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-05-06T00:00:00+0000
249.85,252.45,248.83,249.39,6888512.0,252.45,248.83,249.39,249.85,8724267.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-05-07T00:00:00+0000
251.57,255.88,251.57,253.47,6433358.0,255.88,251.55,253.47,251.57,8320118.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-05-08T00:00:00+0000
254.5,255.51,252.34,253.08,5084000.0,255.51,252.34,253.08,254.5,5087639.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-05-09T00:00:00+0000
262.9,263.6,258.7,260.05,9580100.0,263.6,258.7,260.05,262.9,9603892.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-05-12T00:00:00+0000
261.03,263.66,260.475,263.01,6774534.0,263.67,260.39,263.01,261.03,8588961.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-05-13T00:00:00+0000
263.0,266.64,262.29,265.64,8637295.0,266.64,262.29,265.64,263.0,8643060.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-05-14T00:00:00+0000
266.97,269.52,264.7701,267.49,9199956.0,269.52,264.76,267.49,266.97,9214641.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-05-15T00:00:00+0000
267.5,268.46,264.71,267.56,8925900.0,268.4593,264.71,267.56,267.5,8932912.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-05-16T00:00:00+0000
265.55,268.32,261.93,264.88,12138500.0,268.32,261.93,264.88,265.55,12145045.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-05-19T00:00:00+0000
262.52,266.66,262.3,265.68,8432800.0,266.66,262.3,265.68,262.52,8436337.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-05-20T00:00:00+0000
264.35,265.65,260.73,261.04,7460900.0,265.65,260.7263,261.04,264.35,7464045.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-05-21T00:00:00+0000
259.44,262.29,258.8687,260.67,6507000.0,262.3,258.8687,260.67,259.44,6514113.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-05-22T00:00:00+0000
256.81,261.99,256.0001,260.71,6671841.0,261.99,256.0001,260.71,256.81,6671841.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-05-23T00:00:00+0000
262.04,265.29,261.99,265.29,5912966.0,265.3,261.99,265.29,262.04,7506555.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-05-27T00:00:00+0000
266.24,266.7,262.9,263.49,5527030.0,266.72,262.9,263.49,266.24,5535408.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-05-28T00:00:00+0000
264.8,265.41,262.53,264.37,5081200.0,265.4099,262.53,264.37,264.8,5081992.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-05-29T00:00:00+0000
263.45,265.33,262.73,264.0,10976800.0,265.33,262.725,264.0,263.45,10977662.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-05-30T00:00:00+0000
263.02,265.03,261.91,264.66,5999596.0,265.03,261.9,264.66,263.02,6011165.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-06-02T00:00:00+0000
263.73,266.575,262.88,266.27,6982798.0,266.58,262.88,266.27,263.73,6998383.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-06-03T00:00:00+0000
265.92,267.12,264.2,264.22,4617658.0,267.12,264.18,264.22,265.92,5915710.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-06-04T00:00:00+0000
264.74,264.74,260.31,261.95,8173800.0,264.74,260.31,261.95,264.74,8179258.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-06-05T00:00:00+0000
264.33,266.65,264.26,265.73,7737500.0,266.65,264.26,265.73,264.33,7738134.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-06-06T00:00:00+0000
266.0,267.9,263.35,266.74,8285000.0,267.9,263.35,266.74,266.0,8285364.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-06-09T00:00:00+0000
265.88,268.9,265.85,268.6,7535700.0,268.9,265.85,268.6,265.88,7538135.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-06-10T00:00:00+0000
268.68,269.6199,265.7862,268.15,7429280.0,269.6199,265.7862,268.15,268.68,7434064.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-06-11T00:00:00+0000
266.86,268.29,265.16,268.24,6607860.0,268.29,265.14,268.24,266.86,6618026.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-06-12T00:00:00+0000
265.08,267.02,262.71,264.95,7095300.0,267.02,262.71,264.95,265.08,7098265.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-06-13T00:00:00+0000
267.0,271.7016,267.0,270.36,5549182.0,271.73,266.85,270.36,267.0,8566019.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-06-16T00:00:00+0000
268.17,270.59,267.8,269.52,6738100.0,270.59,267.8,269.52,268.17,6739262.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-06-17T00:00:00+0000
270.0,277.72,269.72,273.96,9583800.0,277.72,269.72,273.96,270.0,9586440.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-06-18T00:00:00+0000
275.57,277.3,273.8119,275.0,13969674.0,277.3,273.8119,275.0,275.57,13969674.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-06-20T00:00:00+0000
275.06,278.55,272.11,278.27,8085900.0,278.55,272.1128,278.27,275.06,8094559.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-06-23T00:00:00+0000
280.21,282.715,279.52,281.26,7754093.0,282.715,279.51,281.26,280.21,9267941.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-06-24T00:00:00+0000
281.5,284.28,280.91,284.06,6825600.0,284.28,280.91,284.06,281.5,6826901.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-06-25T00:00:00+0000
284.7,289.41,284.625,288.75,8910055.0,289.41,284.47,288.75,284.7,8942062.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-06-26T00:00:00+0000
285.81,288.7,285.04,287.11,17858900.0,288.6962,285.04,287.11,285.81,17868633.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-06-27T00:00:00+0000
290.4,292.65,288.92,289.91,12688500.0,292.65,288.92,289.91,290.4,12689156.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-06-30T00:00:00+0000
290.89,291.13,286.59,290.41,9332100.0,291.13,286.59,290.41,290.89,9338260.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-07-01T00:00:00+0000
292.04,292.822,289.7,292.0,6365154.0,292.822,289.7,292.0,292.04,8158692.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-07-02T00:00:00+0000
292.15,296.4,291.21,296.0,6541646.0,296.4,291.21,296.0,292.15,6541646.0,1.0,1.4,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-07-03T00:00:00+0000
295.25,296.04,290.08,291.97,8794400.0,296.04,290.08,291.97,295.25,8825732.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-07-07T00:00:00+0000
289.27,289.7,280.31,282.78,15433800.0,289.7,280.31,282.78,289.275,15440856.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-07-08T00:00:00+0000
287.18,287.195,282.48,283.16,8651471.0,287.195,282.48,283.16,287.18,11273801.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-07-09T00:00:00+0000
283.0,288.31,283.0,288.19,8151536.0,288.31,283.0,288.19,283.0,8413847.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-07-10T00:00:00+0000
285.52,287.38,283.65,286.86,7378600.0,287.38,283.655,286.86,285.52,7384674.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-07-11T00:00:00+0000
287.07,289.3,285.26,288.7,9041500.0,289.3,285.2556,288.7,287.07,9079941.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-07-14T00:00:00+0000
288.0,291.91,285.48,286.55,10225243.0,291.95,285.48,286.55,288.0,12526110.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-07-15T00:00:00+0000
288.4,290.73,283.01,285.82,9973834.0,290.73,283.01,285.82,288.4,9979768.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-07-16T00:00:00+0000
283.44,290.3,283.44,289.9,8501100.0,290.2965,283.44,289.9,283.44,8509504.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-07-17T00:00:00+0000
289.52,292.5,288.23,291.27,12215700.0,292.5,288.23,291.27,289.52,12217018.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-07-18T00:00:00+0000
291.0,294.18,290.58,290.97,5252602.0,294.18,290.58,290.97,291.0,7898141.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-07-21T00:00:00+0000
291.5,293.63,289.18,291.43,6716200.0,293.625,289.18,291.43,291.5,6717461.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-07-22T00:00:00+0000
292.84,296.9899,292.55,296.76,5527783.0,296.99,292.55,296.76,292.84,7083510.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-07-23T00:00:00+0000
297.42,299.5899,296.2,296.55,5306170.0,299.5899,296.2,296.55,297.42,7001242.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-07-24T00:00:00+0000
296.7,298.9,295.96,298.62,5918500.0,298.9,295.955,298.62,296.7,5918875.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-07-25T00:00:00+0000
297.66,299.43,296.82,298.28,5837800.0,299.43,296.82,298.28,297.66,5840417.0,1.0,0.0,JPMORGAN CHASE & CO.,,,MXN,JPM,XNYS,2025-07-28T00:00:00+0000
300.0,301.29,296.2,297.04,7633600.0,301.2931,296.2,297.04,300.0,7635719.0,1.0,0.0,JPMORGAN CHASE & CO.,,,MXN,JPM,XNYS,2025-07-29T00:00:00+0000
297.42,300.61,297.38,299.63,8055300.0,300.61,297.38,299.63,297.42,8061742.0,1.0,0.0,JPMORGAN CHASE & CO.,,,MXN,JPM,XNYS,2025-07-30T00:00:00+0000
299.14,300.98,295.5,296.24,14739600.0,300.975,295.5,296.24,299.14,14749652.0,1.0,0.0,JPMORGAN CHASE & CO.,,,MXN,JPM,XNYS,2025-07-31T00:00:00+0000
290.4,291.8,284.24,289.37,12006000.0,291.795,284.2376,289.37,290.4,12007111.0,1.0,0.0,JPMORGAN CHASE & CO.,,,MXN,JPM,XNYS,2025-08-01T00:00:00+0000
290.26,294.32,290.26,294.26,6648800.0,294.32,290.26,294.26,290.26,6649542.0,1.0,0.0,JPMORGAN CHASE & CO.,,,MXN,JPM,XNYS,2025-08-04T00:00:00+0000
294.69,295.79,287.24,291.37,7181500.0,295.785,287.24,291.37,294.69,7182333.0,1.0,0.0,JPMORGAN CHASE & CO.,,,MXN,JPM,XNYS,2025-08-05T00:00:00+0000
292.3,293.29,290.16,291.35,6327300.0,293.29,290.16,291.35,292.3,6330155.0,1.0,0.0,JPMORGAN CHASE & CO.,,,MXN,JPM,XNYS,2025-08-06T00:00:00+0000
292.94,293.46,286.41,286.94,8056400.0,293.46,286.41,286.94,292.94,8057109.0,1.0,0.0,JPMORGAN CHASE & CO.,,,MXN,JPM,XNYS,2025-08-07T00:00:00+0000
288.98,291.23,284.71,288.76,6634100.0,291.23,284.706,288.76,288.98,6634506.0,1.0,0.0,JPMORGAN CHASE & CO.,,,MXN,JPM,XNYS,2025-08-08T00:00:00+0000
289.4,291.32,288.78,289.56,5509000.0,291.32,288.78,289.56,289.4,5510113.0,1.0,0.0,JPMORGAN CHASE & CO.,,,MXN,JPM,XNYS,2025-08-11T00:00:00+0000
291.5,294.75,290.34,292.85,8570900.0,294.75,290.34,292.85,291.5,8572034.0,1.0,0.0,JPMORGAN CHASE & CO.,,,MXN,JPM,XNYS,2025-08-12T00:00:00+0000
293.95,294.55,287.16,290.53,8418900.0,294.55,287.16,290.53,293.95,8420407.0,1.0,0.0,JPMORGAN CHASE & CO.,,,MXN,JPM,XNYS,2025-08-13T00:00:00+0000
290.58,294.2,289.64,294.16,6320700.0,294.2,289.6391,294.16,290.58,6322381.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-08-14T00:00:00+0000
294.84,295.5,289.82,290.49,7339400.0,295.5,289.82,290.49,294.84,7340518.0,1.0,0.0,JPMORGAN CHASE & CO.,,,MXN,JPM,XNYS,2025-08-15T00:00:00+0000
290.0,291.9,288.41,291.53,5385200.0,291.9,288.41,291.53,290.0,5386856.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-08-18T00:00:00+0000
290.83,292.48,289.53,290.66,6029200.0,292.48,289.53,290.66,290.83,6031520.0,1.0,0.0,JPMORGAN CHASE & CO.,,,MXN,JPM,XNYS,2025-08-19T00:00:00+0000
290.81,293.33,287.27,292.24,7373400.0,293.33,287.27,292.24,290.81,7374244.0,1.0,0.0,JPMORGAN CHASE & CO.,,,MXN,JPM,XNYS,2025-08-20T00:00:00+0000
291.94,292.77,289.47,291.47,6624000.0,292.7661,289.4725,291.47,291.94,6624161.0,1.0,0.0,JPMORGAN CHASE & CO.,,,MXN,JPM,XNYS,2025-08-21T00:00:00+0000
293.2,297.16,290.13,296.24,8551400.0,297.16,290.13,296.24,293.2,8552847.0,1.0,0.0,JPMORGAN CHASE & CO.,,,MXN,JPM,XNYS,2025-08-22T00:00:00+0000
296.24,297.35,294.14,294.9,5855600.0,297.3475,294.14,294.9,296.24,5856258.0,1.0,0.0,JPMORGAN CHASE & CO.,,,MXN,JPM,XNYS,2025-08-25T00:00:00+0000
294.16,298.74,293.5,298.57,6710200.0,298.74,293.5001,298.57,294.16,6714749.0,1.0,0.0,JPMORGAN CHASE & CO.,,,MXN,JPM,XNYS,2025-08-26T00:00:00+0000
297.25,301.07,297.04,299.28,6053900.0,301.07,297.04,299.28,297.25,6056513.0,1.0,0.0,JPMORGAN CHASE & CO.,,,MXN,JPM,XNYS,2025-08-27T00:00:00+0000
300.025,301.2399,298.72,301.07,6399794.0,301.2399,298.7,301.07,300.025,6410535.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-08-28T00:00:00+0000
302.04,302.95,299.73,301.42,6796380.0,302.95,299.73,301.42,302.04,6796380.0,1.0,0.0,JPMorgan Chase & Company,NYSE,Stock,USD,JPM,XNYS,2025-08-29T00:00:00+0000
